name	mz	rt	molecular_formula	molecular_name	chebi_id	exact_mass	ion_type	charge	monoisotopic_mass	model_id	chemspider	cas_registry_number	hmdb	kegg	lipidmaps	metacyc	inchi	ppm_error
M246T14_2	246.170700093889	13.5553398132324	C12H23NO4	O-isovalerylcarnitine	73025	246.17	[M+H]+	0.0	245.16271	MAM03706c	No match	No match	HMDB0000688	No match	No match	No match	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3	3.01
M247T118	246.784047440086	117.838485717773																
M247T14_1	247.154846214925	13.6138792037964																
M247T14_2	247.191100058977	13.5201616287231																
M247T89	247.144012589194	89.3550415039062																
M248T14_1	248.149766338	13.6151218414307	C11H21NO5	3-hydroxybutyrylcarnitine	72995	248.15	[M+H]+	0.0	247.14197	MAM03201c	No match	No match	No match	No match	No match	No match	InChI=1S/C11H21NO5/c1-8(13)5-11(16)17-9(6-10(14)15)7-12(2,3)4/h8-9,13H,5-7H2,1-4H3	2.2
M248T14_2	248.186326533089	13.5438704490662	C12H22O4	dodecanedioic acid	4676	248.19	[M+NH4]+	0.0	230.15181	MAM03562c	No match	693-23-2	HMDB0000623	C02678	LMFA01170009	CPD-10670	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	3.09
M248T38	248.058779238177	38.3359298706055																
M248T67	248.221787005209	66.9739990234375																
M248T88	248.14799947051	87.747673034668	C11H21NO5	3-hydroxybutyrylcarnitine	72995	248.15	[M+H]+	0.0	247.14197	MAM03201c	No match	No match	No match	No match	No match	No match	InChI=1S/C11H21NO5/c1-8(13)5-11(16)17-9(6-10(14)15)7-12(2,3)4/h8-9,13H,5-7H2,1-4H3	-4.92
M249T100	249.106937367557	99.5460586547852	C4H7N3O	creatinine	16737	249.11	[2M+Na]+	0.0	113.05891	MAM01621c	No match	60-27-5	HMDB0000562	C00791	No match	CREATININE	InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)	-0.53
M249T100	249.106937367557	99.5460586547852	C9H18O2	nonanoic acid	29019	249.11	[M+Na+NaFormate]+	0.0	158.13068	MAM02614c	No match	112-05-0	No match	C01601	LMFA01010009	CPD-8505	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	-1.58
M249T1001	248.86890127968	1001.06317138672																
M249T118	248.78138125381	117.804718017578																
M249T120	248.870279761627	120.081275939941																
M249T14_1	249.052265228839	14.0270347595215	C5H9NO3S	N-acetyl-L-cysteine	28939	249.05	[M+NH4+NaFormate]+	0.0	163.03031	MAM02534c	No match	616-91-1	HMDB0001890	C06809	No match	CPD-9175	InChI=1S/C5H9NO3S/c1-3(7)6-4(2-10)5(8)9/h4,10H,2H2,1H3,(H,6,7)(H,8,9)/t4-/m0/s1	3.23
M249T14_2	249.134325149382	13.6366424560547	C6H8N2O	1-methylimidazole-4-acetaldehyde	28104	249.13	[2M+H]+	0.0	124.06366	MAM02476c	No match	19639-03-3	No match	C05827	No match	No match	InChI=1S/C6H8N2O/c1-8-4-6(2-3-9)7-5-8/h3-5H,2H2,1H3	-0.98
M249T14_3	249.170476383849	13.5640802383423																
M249T14_4	249.206432761851	13.8542227745056																
M249T151	249.061079045371	150.94758605957	C20H24N4O9S	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	34101	249.06	[M+2H]2+	0.0	496.1264	MAM00542c	No match	No match	HMDB0060327	C14805	No match	No match	InChI=1S/C20H24N4O9S/c21-12(20(30)31)5-7-16(25)23-13(19(29)22-8-17(26)27)9-34-15-6-4-10-11(18(15)28)2-1-3-14(10)24(32)33/h1-4,6,12-13,15,18,28H,5,7-9,21H2,(H,22,29)(H,23,25)(H,26,27)(H,30,31)/t12-,13-,15?,18?/m0/s1	4.33
M249T151	249.061079045371	150.94758605957	C20H24N4O9S	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	34102	249.06	[M+2H]2+	0.0	496.1264	MAM00543c	No match	No match	HMDB0060329	C14804	No match	No match	InChI=1S/C20H24N4O9S/c21-11(20(30)31)5-7-15(25)23-12(19(29)22-8-16(26)27)9-34-14-6-4-10-2-1-3-13(24(32)33)17(10)18(14)28/h1-4,6,11-12,14,18,28H,5,7-9,21H2,(H,22,29)(H,23,25)(H,26,27)(H,30,31)/t11-,12-,14?,18?/m0/s1	4.33
M249T151	249.061079045371	150.94758605957	C20H24N4O9S	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	34103	249.06	[M+2H]2+	0.0	496.1264	MAM00544c	No match	No match	HMDB0060330	C14803	No match	No match	InChI=1S/C20H24N4O9S/c21-11(20(30)31)5-7-15(26)23-12(19(29)22-8-16(27)28)9-34-18-14(25)6-4-10-2-1-3-13(17(10)18)24(32)33/h1-4,6,11-12,14,18,25H,5,7-9,21H2,(H,22,29)(H,23,26)(H,27,28)(H,30,31)/t11-,12-,14?,18?/m0/s1	4.33
M249T151	249.061079045371	150.94758605957	C20H24N4O9S	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	34100	249.06	[M+2H]2+	0.0	496.1264	MAM00541c	No match	No match	HMDB0060326	C14806	No match	No match	InChI=1S/C20H24N4O9S/c21-12(20(30)31)5-7-16(26)23-13(19(29)22-8-17(27)28)9-34-18-11-2-1-3-14(24(32)33)10(11)4-6-15(18)25/h1-4,6,12-13,15,18,25H,5,7-9,21H2,(H,22,29)(H,23,26)(H,27,28)(H,30,31)/t12-,13-,15?,18?/m0/s1	4.33
M249T43	248.959386699324	43.4429302215576																
M249T706	248.881750708949	706.107452392578																
M249T739	249.045144854984	739.290710449219																
M250T14	250.165536644992	13.5632362365723																
M251T14_1	251.14967497187	13.5817556381226																
M251T14_2	251.185851180526	13.6380805969238																
M251T16	250.954248275706	15.9657745361328																
M251T39	251.200314653033	39.1653099060059																
M251T47	250.955829802287	47.2146453857422																
M251T751	250.955739204122	750.857666015625																
M251T997	250.954248300982	997.13916015625																
M252T149	252.025107468333	148.500633239746	C9H7NO2	quinoline-4,8-diol	28883	252.02	[M+Na+NaFormate]+	0.0	161.04768	MAM00949c	No match	No match	No match	C05637	No match	No match	InChI=1S/C9H7NO2/c11-7-4-5-10-9-6(7)2-1-3-8(9)12/h1-5,12H,(H,10,11)	3.08
M252T149	252.025107468333	148.500633239746	C9H7NO2	quinoline-4,6-diol	28799	252.02	[M+Na+NaFormate]+	0.0	161.04768	MAM00947c	No match	No match	No match	C05639	No match	No match	InChI=1S/C9H7NO2/c11-6-1-2-8-7(5-6)9(12)3-4-10-8/h1-5,11H,(H,10,12)	3.08
M252T149	252.025107468333	148.500633239746	C5H12NO7P	5-phospho-beta-D-ribosylamine	37737	252.02	[M+Na]+	0.0	229.03514	MAM01131c	388939	No match	No match	C03090	No match	No match	InChI=1S/C5H12NO7P/c6-5-4(8)3(7)2(13-5)1-12-14(9,10)11/h2-5,7-8H,1,6H2,(H2,9,10,11)/t2-,3-,4-,5-/m1/s1	2.85
M252T149	252.025107468333	148.500633239746	C6H11NO3	6-amino-2-oxohexanoic acid	17534	252.02	[M+K+NaFormate]+	0.0	145.07389	MAM01157x	No match	No match	No match	C03239	No match	No match	InChI=1S/C6H11NO3/c7-4-2-1-3-5(8)6(9)10/h1-4,7H2,(H,9,10)	2.65
M252T149	252.025107468333	148.500633239746	C6H11NO3	4-acetamidobutanoic acid	17645	252.02	[M+K+NaFormate]+	0.0	145.07389	MAM00952c	No match	3025-96-5	HMDB0003681	C02946	No match	No match	InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	2.65
M252T149	252.025107468333	148.500633239746	C6H11NO3	N-isobutyrylglycine	70979	252.02	[M+K+NaFormate]+	0.0	145.07389	MAM02181c	No match	No match	HMDB0000730	No match	No match	No match	InChI=1S/C6H11NO3/c1-4(2)6(10)7-3-5(8)9/h4H,3H2,1-2H3,(H,7,10)(H,8,9)	2.65
M252T149	252.025107468333	148.500633239746	C6H11NO3	allysine	17027	252.02	[M+K+NaFormate]+	0.0	145.07389	MAM00631c	No match	1962-83-0	No match	No match	No match	No match	InChI=1S/C6H11NO3/c7-5(6(9)10)3-1-2-4-8/h4-5H,1-3,7H2,(H,9,10)	2.65
M252T222	252.046014788681	221.64616394043	C6H11NO4	2-aminoadipic acid	37024	252.05	[M+Na+NaFormate]+	0.0	161.06881	MAM02322c	No match	542-32-5	HMDB0000510	No match	No match	No match	InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)	2.2
M252T239	252.046082385347	238.78547668457	C6H11NO4	2-aminoadipic acid	37024	252.05	[M+Na+NaFormate]+	0.0	161.06881	MAM02322c	No match	542-32-5	HMDB0000510	No match	No match	No match	InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)	2.47
M252T42	252.13560778018	41.9509506225586																
M253T60	253.263657442933	60.037914276123																
M254T103	254.220212629474	103.408317565918																
M254T14	254.139067480334	13.7459993362427																
M254T171	254.025835149937	171.229866027832	C5H9NO5	erythro-4-hydroxy-L-glutamic acid	21285	254.02	[M+Na+NaFormate]+	0.0	163.04807	MAM02358c	No match	No match	No match	C05947	No match	No match	InChI=1S/C5H9NO5/c6-2(4(8)9)1-3(7)5(10)11/h2-3,7H,1,6H2,(H,8,9)(H,10,11)/t2-,3+/m0/s1	4.39
M255T108	255.226369201403	107.757312774658																
M255T119	254.815298684367	118.864887237549	I2	diiodine	17606	254.82	[M+H]+	0.0	253.80894	MAM02175c	No match	7553-56-2	No match	C01382	No match	No match	InChI=1S/I2/c1-2	-3.5
M255T14_1	255.062764943208	14.1665391921997																
M255T14_2	255.134304479037	13.7497978210449	C6H9NO2	1-piperideine-6-carboxylic acid	49015	255.13	[2M+H]+	0.0	127.06333	MAM00556c	No match	3038-89-9	HMDB0001084	No match	No match	No match	InChI=1S/C6H9NO2/c8-6(9)5-3-1-2-4-7-5/h4-5H,1-3H2,(H,8,9)	1.55
M255T14_2	255.134304479037	13.7497978210449	C6H9NO2	1-piperideine-2-carboxylic acid	30912	255.13	[2M+H]+	0.0	127.06333	MAM01663x	No match	2756-89-0	HMDB0001084	C04092	No match	No match	InChI=1S/C6H9NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H2,(H,8,9)	1.55
M255T59	255.279359656702	59.3440227508545																
M256T108	256.229883135354	107.705020904541																
M256T14	256.154934714653	13.7357726097107																
M256T40_1	256.22685664601	40.3754348754883																
M256T40_2	256.263534514216	39.6842708587646	C16H30O	trans-hexadec-2-enal	17585	256.26	[M+NH4]+	0.0	238.22967	MAM02116c	No match	No match	No match	C06123	LMFA06000089	No match	InChI=1S/C16H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h14-16H,2-13H2,1H3/b15-14+	0.45
M256T58	256.299684538337	57.9575347900391																
M257T107	257.231841535233	107.031677246094																
M257T119	256.812400662901	119.140335083008																
M257T128	257.154954281611	127.50513458252																
M257T14_1	257.150058777218	13.6735811233521																
M257T14_2	257.175066205506	13.5640802383423																
M257T177	257.147122679485	176.732406616211	C5H11NO2	glycine betaine	17750	257.15	[2M+Na]+	0.0	117.07898	MAM01393c	No match	107-43-7	HMDB0000043	C00719	No match	BETAINE	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	-0.34
M257T177	257.147122679485	176.732406616211	C5H11NO2	L-valine	16414	257.15	[2M+Na]+	0.0	117.07898	MAM03135c	No match	72-18-4	HMDB0000883	C00183	No match	VAL	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1	-0.34
M258T14_1	258.134078624782	13.7520408630371																
M258T14_2	258.170709376193	13.6385688781738																
M258T59	258.278975562009	58.8587608337402	C16H32O	hexadecanal	17600	258.28	[M+NH4]+	0.0	240.24532	MAM02113c	No match	629-80-1	No match	C00517	LMFA06000088	No match	InChI=1S/C16H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h16H,2-15H2,1H3	-0.37
M258T720	258.110057708448	719.777954101562	C8H20NO6P	choline alfoscerate	16870	258.11	[M+H]+	0.0	257.10282	MAM02912c	No match	28319-77-9	HMDB0000086	C00670	No match	L-1-GLYCERO-PHOSPHORYLCHOLINE	InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m1/s1	-0.05
M258T787	258.109881506434	787.297729492188	C8H20NO6P	choline alfoscerate	16870	258.11	[M+H]+	0.0	257.10282	MAM02912c	No match	28319-77-9	HMDB0000086	C00670	No match	L-1-GLYCERO-PHOSPHORYLCHOLINE	InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m1/s1	-0.73
M259T101	258.899272625194	100.789184570312																
M259T132	258.899211893662	131.86157989502																
M259T14_1	258.89933543155	13.8902072906494																
M259T14_2	259.166028610987	13.6430606842041	C6H11NO2	L-pipecolic acid	30913	259.17	[2M+H]+	0.0	129.07898	MAM02413c	No match	3105-95-1	HMDB0000716	C00408	No match	L-PIPECOLATE	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	3.16
M259T14_2	259.166028610987	13.6430606842041	C6H11NO2	4-acetamidobutanal	7386	259.17	[2M+H]+	0.0	129.07898	MAM02514c	No match	No match	No match	C05936	No match	No match	InChI=1S/C6H11NO2/c1-6(9)7-4-2-3-5-8/h5H,2-4H2,1H3,(H,7,9)	3.16
M259T14_2	259.166028610987	13.6430606842041	C15H24O2	(2E,6E)-farnesoic acid	84162	259.17	[M+Na]+	0.0	236.17763	MAM20056r	No match	462-11-3	No match	C16502	No match	CPD-12585	InChI=1S/C15H24O2/c1-12(2)7-5-8-13(3)9-6-10-14(4)11-15(16)17/h7,9,11H,5-6,8,10H2,1-4H3,(H,16,17)/b13-9+,14-11+	-3.29
M259T14_3	259.190609086703	13.562837600708																
M259T166	259.113411578844	165.566360473633																
M259T38	259.153908149989	38.0814094543457																
M259T39	258.899311292267	39.1066932678223																
M259T57	258.899188134905	56.6432056427002																
M260T148	260.052788819194	147.550659179688	C6H14NO8P	D-galactosamine 6-phosphate	18232	260.05	[M+H]+	0.0	259.0457	MAM03585c	No match	No match	No match	C06377	No match	D-GALACTOSAMINE-6-PHOSPHATE	InChI=1S/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11,12)13/h2-6,8-10H,1,7H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1	-0.62
M260T148	260.052788819194	147.550659179688	C6H14NO8P	alpha-D-glucosamine 6-phosphate	15873	260.05	[M+H]+	0.0	259.0457	MAM01963c	No match	No match	HMDB0001254	C00352	No match	CPD-13469	InChI=1S/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11,12)13/h2-6,8-10H,1,7H2,(H2,11,12,13)/t2-,3-,4-,5-,6+/m1/s1	-0.62
M260T148	260.052788819194	147.550659179688	C10H9NO3	(5-hydroxyindol-3-yl)acetic acid	27823	260.05	[M+H+NaFormate]+	0.0	191.05824	MAM01103c	No match	54-16-0	HMDB0000763	C05635	No match	5-HYDROXYINDOLE_ACETATE	InChI=1S/C10H9NO3/c12-7-1-2-9-8(4-7)6(5-11-9)3-10(13)14/h1-2,4-5,11-12H,3H2,(H,13,14)	-2.5
M260T148	260.052788819194	147.550659179688	C8H15NO6	N-acetyl-beta-D-glucosamine	28009	260.05	[M+39K]+	0.0	221.08994	MAM01438c	No match	7512-17-6	HMDB0000803	C03878	No match	No match	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8-/m1/s1	-3.27
M260T148	260.052788819194	147.550659179688	C8H15NO6	N-acetyl-D-galactosamine	28037	260.05	[M+39K]+	0.0	221.08994	MAM02525c	No match	14215-68-0	No match	C01132	No match	No match	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6+,7-,8?/m1/s1	-3.27
M260T148	260.052788819194	147.550659179688	C8H15NO6	N-acetyl-D-glucosamine	506227	260.05	[M+39K]+	0.0	221.08994	MAM02527c	No match	7512-17-6	No match	C00140	No match	No match	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8?/m1/s1	-3.27
M260T148	260.052788819194	147.550659179688	C8H15NO6	aldehydo-N-acetyl-D-mannosamine	17122	260.05	[M+39K]+	0.0	221.08994	MAM02524c	No match	3615-17-6	No match	C00645	No match	No match	InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6-,7-,8-/m1/s1	-3.27
M260T14_1	260.1497460374	13.6961946487427																
M260T14_2	260.186326439761	13.5555739402771	C13H25NO4	O-hexanoylcarnitine	70749	260.19	[M+H]+	0.0	259.17836	MAM03498c	No match	6418-78-6	HMDB0000705	No match	No match	No match	InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3	2.75
M260T64	259.915487482571	63.6707534790039																
M260T91	260.185539797757	90.6563415527344	C13H25NO4	O-hexanoylcarnitine	70749	260.19	[M+H]+	0.0	259.17836	MAM03498c	No match	6418-78-6	HMDB0000705	No match	No match	No match	InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3	-0.27
M261T103	260.896931112616	102.934215545654																
M261T118	260.760706368808	117.877235412598																
M261T13	261.206383406347	13.4391398429871	C7H14O2	heptanoic acid	45571	261.21	[2M+H]+	0.0	130.09938	MAM02108c	No match	111-14-8	HMDB0000666	C17714	LMFA01010007	CPD-7619	InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)	1.43
M261T14	261.180099331897	13.5549411773682	C12H21NO4	O-tiglylcarnitine	71179	261.18	[M+NH4]+	0.0	243.14706	MAM03496c	No match	64191-86-2	HMDB0002366	No match	No match	No match	InChI=1S/C12H21NO4/c1-6-9(2)12(16)17-10(7-11(14)15)8-13(3,4)5/h6,10H,7-8H2,1-5H3/b9-6+	-2.72
M261T20	260.897043168073	20.161169052124																
M261T233	261.130655403307	233.339340209961	C28H40O9	rac-4-Hydroxy-4-O-(beta-D-glucuronide)-all-trans-retinyl acetate	183630	261.13	[M+2H]2+	0.0	520.26723	MAM02825c	30778553	No match	HMDB0060141	No match	No match	No match	InChI=1S/C28H40O9/c1-16(8-7-9-17(2)13-15-35-19(4)29)10-11-20-18(3)21(12-14-28(20,5)6)36-27-24(32)22(30)23(31)25(37-27)26(33)34/h7-11,13,21-25,27,30-32H,12,14-15H2,1-6H3,(H,33,34)/b9-7+,11-10+,16-8+,17-13+/t21-,22-,23+,24-,25-,27-/m1/s1	0.92
M261T234	261.109765699231	234.039947509766	C8H18N4O2	N(omega),N(omega)-dimethyl-L-arginine	17929	261.11	[M+H+NaCl]+	0.0	202.14298	MAM02577c	No match	30315-93-6	No match	C03626	No match	No match	InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1	3.2
M261T39	260.896987642007	39.103084564209																
M261T57	260.896992128313	57.1534805297852																
M261T87	261.188654058612	86.9194946289062																
M262T14	262.165433513137	13.5794172286987	C12H23NO5	3-hydroxyisovalerylcarnitine	73027	262.16	[M+H]+	0.0	261.15762	MAM03243c	No match	No match	No match	No match	No match	No match	InChI=1S/C12H23NO5/c1-12(2,17)7-11(16)18-9(6-10(14)15)8-13(3,4)5/h9,17H,6-8H2,1-5H3	2.15
M263T118	262.758020712584	117.648548126221																
M263T14_1	263.149525276397	13.5794172286987																
M263T14_2	263.185724597697	13.5201616287231																
M263T39_1	263.046597183526	39.3474540710449																
M263T39_2	263.236747891926	39.1454696655273																
M264T14	264.181234466247	13.5295715332031																
M265T100	265.081248125154	99.6385269165039	C4H7N3O	creatinine	16737	265.08	[2M+39K]+	0.0	113.05891	MAM01621c	No match	60-27-5	HMDB0000562	C00791	No match	CREATININE	InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)	1.05
M265T100	265.081248125154	99.6385269165039	C9H18O2	nonanoic acid	29019	265.08	[M+K+NaFormate]+	0.0	158.13068	MAM02614c	No match	112-05-0	No match	C01601	LMFA01010009	CPD-8505	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)	0.07
M265T120	264.844190887225	119.591812133789																
M265T151	265.034760492293	150.945648193359																
M265T44	264.933251283087	43.5829753875732																
M265T87	265.118285211408	86.7972106933594	C13H16N2O4	N-gamma-Acetyl-N-2-Formyl-5-Methoxykynurenamine	194285	265.12	[M+H]+	0.0	264.11101	MAM01839c	149637	No match	HMDB0004259	C05642	No match	CPD-12022	InChI=1S/C13H16N2O4/c1-9(17)14-6-5-13(18)11-7-10(19-2)3-4-12(11)15-8-16/h3-4,7-8H,5-6H2,1-2H3,(H,14,17)(H,15,16)	0.1
M265T87	265.118285211408	86.7972106933594	C13H16N2O4	N(2)-phenylacetyl-L-glutamine	17884	265.12	[M+H]+	0.0	264.11101	MAM02722c	No match	28047-15-6	HMDB0006344	C04148	No match	CPD-1097	InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1	0.1
M265T999	264.842679849439	999.35498046875																
M266T41	266.151321357191	41.4906806945801																
M266T80	266.121855702111	80.0063171386719																
M268T14	268.154493541041	13.7754688262939																
M268T222	268.019992692972	221.607006	C6H11NO4	2-aminoadipic acid	37024	268.02	[M+K+NaFormate]+	0.0	161.06881	MAM02322c	No match	542-32-5	HMDB0000510	No match	No match	No match	InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)	2.36
M268T222	268.019992692972	221.607006	C4H10NO6P	O-phospho-L-homoserine	15961	268.02	[M+H+NaFormate]+	0.0	199.02457	MAM02655c	No match	4210-66-6	No match	C01102	No match	No match	InChI=1S/C4H10NO6P/c5-3(4(6)7)1-2-11-12(8,9)10/h3H,1-2,5H2,(H,6,7)(H2,8,9,10)/t3-/m0/s1	0.83
M269T117	269.088080482788	116.692111968994	C10H12N4O5	inosine	17596	269.09	[M+H]+	0.0	268.08077	MAM02170c	No match	58-63-9	HMDB0000195	C00294	No match	INOSINE	InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1	0.22
M269T14	269.149922156928	13.6744117736816																
M269T38	269.138069110742	38.1332931518555																
M269T40	269.226284107295	39.5232315063477	C20H28	Anhydrovitamin A	177589	269.23	[M+H]+	0.0	268.2191	MAM01340c	4449996	1224-78-8	HMDB0062447	No match	No match	No match	InChI=1S/C20H28/c1-7-16(2)10-8-11-17(3)13-14-19-18(4)12-9-15-20(19,5)6/h7-8,10-14H,1,9,15H2,2-6H3/b11-8+,16-10+,17-13+,19-14-	-0.24
M269T88	269.125825857087	87.6489791870117																
M270T14	270.170383261472	13.6385936737061																
M270T40	270.229429578361	39.5473785400391																
M271T108	270.977561312828	107.633304595947																
M271T118	270.797547546026	117.71321105957																
M271T14	271.165979674112	13.5894241333008																
M271T234_1	270.977594096056	233.596267700195																
M271T234_2	271.187750008804	233.574996948242																
M272T14_1	272.149197015752	13.777946472168																
M272T14_2	272.186182414521	13.631121635437																
M272T234	272.191470184609	233.815826416016																
M273T118	272.794628710771	117.759239196777																
M273T129	273.129051098358	128.785140991211																
M273T13	273.205473816361	13.4551696777344																
M273T14	273.179891836835	13.6489171981812	C6H11N3	N(tele)-methylhistamine	29009	273.18	[2M+Na]+	0.0	125.0953	MAM02601c	No match	501-75-7	HMDB0001861	C05127	No match	N-METHYL-HISTAMINE	InChI=1S/C6H11N3/c1-9-4-6(2-3-7)8-5-9/h4-5H,2-3,7H2,1H3	0.15
M273T177	273.121159750277	176.808990478516	C5H11NO2	glycine betaine	17750	273.12	[2M+39K]+	0.0	117.07898	MAM01393c	No match	107-43-7	HMDB0000043	C00719	No match	BETAINE	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	0.18
M273T177	273.121159750277	176.808990478516	C5H11NO2	L-valine	16414	273.12	[2M+39K]+	0.0	117.07898	MAM03135c	No match	72-18-4	HMDB0000883	C00183	No match	VAL	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1	0.18
M273T177	273.121159750277	176.808990478516	C12H16N2O	bufotenin	3210	273.12	[M+H+NaFormate]+	0.0	204.12626	MAM01408c	No match	487-93-4	No match	C08299	No match	No match	InChI=1S/C12H16N2O/c1-14(2)6-5-9-8-13-12-4-3-10(15)7-11(9)12/h3-4,7-8,13,15H,5-6H2,1-2H3	-1.1
M273T234_1	272.944233846808	233.590805053711	C6H16O18P4	1D-myo-inositol 1,4,5,6-tetrakisphosphate	16067	272.94	[M+Na+Na]2+	0.0	499.92871	MAM00525c	No match	No match	No match	C11555	No match	No match	InChI=1S/C6H16O18P4/c7-1-2(8)4(22-26(12,13)14)6(24-28(18,19)20)5(23-27(15,16)17)3(1)21-25(9,10)11/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/t1-,2+,3-,4-,5+,6+/m1/s1	3.95
